Smiles,Rf,XGB,SVM,Mean
c1(C(=O)Nc2ccc(C(=O)OCCCC)cc2)cc(nc2c1cccc2)c1cc(c(cc1)OC)OC,0.425037522,0.67802334,0.559028231,0.554029697
c1(nc2c([nH]1)cccc2)c1cc(NC(=O)C2CC2)c(cc1)Cl,0.349525428,0.9039156,0.408219886,0.553886966
C(=O)(N1CCN(CC1)C)C(NC(=O)c1cc(on1)c1cccc(c1)OC)c1ccccc1,0.426867339,0.8662153,0.367195031,0.553425886
n1n(c2c(c1CNC(=O)c1cc(cc(c1)OC)OC)cccc2)C,0.32722061,0.9312311,0.40138135,0.553277681
c1(nc2c(s1)cccc2)NC(=O)c1cc2nnn(c2cc1)Cc1ccc(cc1)C,0.444124771,0.64430356,0.571394889,0.553274407
n12c(=O)n(nc1ccc(c2)C(=O)Nc1ccc(cc1)OC)CC(=O)Nc1cc(C(=O)C)ccc1,0.339106123,0.91393894,0.406160966,0.553068676
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)c1cc(Cl)ccc1)CC2,0.313886926,0.9275962,0.417385885,0.552956341
c1(c(NC(=O)c2cc(OC)ccc2)c2c(o1)cccc2)C(=O)Nc1ccc(cc1)OC,0.400379126,0.96074396,0.297714927,0.552946006
n1c2n(c(cc1N1CCN(C(=O)c3ccc(cc3)C)CC1)CCC)cnn2,0.371754361,0.679401,0.606727845,0.552627729
n1c([nH]c2c1cc(C(=O)NCc1ccc(cc1)C)cc2)Cc1ccc(NC(=O)CC)cc1,0.362326668,0.8386764,0.45595055,0.55231787
c1(ncc(c2ccc(cc2)C)cn1)Nc1cc(C(=O)NCc2cc(OC)ccc2)ccc1,0.344399708,0.9565822,0.355931357,0.552304418
n12c(nc(cc2C)Nc2ccc(cc2)C)nn(c1=O)Cc1ccccc1,0.339121004,0.831436,0.486059426,0.55220547
n12c(nc(n2)CN2CCN(CC2)CCCC)nc(cc1N1CCOCC1)C,0.329103887,0.82683,0.5,0.551977972
C(=O)(NCc1ccccc1)c1ccc(OCc2ccccc2)cc1,0.562020481,0.5093545,0.584340345,0.551905099
S(=O)(=O)(c1sc(C(=O)Nc2cc(F)ccc2)cc1)c1ccc(cc1)Cl,0.382620004,0.8991766,0.373067129,0.551621244
n1c([nH]c2c1cc(C(=O)NCc1cc(Cl)ccc1)cc2)CCc1ccc(NC(=O)C)cc1,0.35875914,0.8898164,0.406161555,0.551579033
C(=O)(c1cnc(c2cc(F)ccc2)cc1)Nc1cc(c(cc1)F)Cl,0.38500479,0.96617347,0.303278727,0.551485663
N1(C(=O)c2ccc(NC(=O)c3ccc(cc3)OC)cc2)C(C(=O)NCCCC)CCC1,0.419777144,0.7803298,0.453985511,0.551364159
N(C(=O)C(C)C)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.309917398,0.96744764,0.375129254,0.55083143
C(=O)(C(NC(=O)C1CCC(CC1)C)Cc1ccccc1)Nc1cc(OC)ccc1,0.422353374,0.8170456,0.412845769,0.550748258
C(=O)(C(NC(=O)Cc1c[nH]c2c1cccc2)c1ccc(cc1)C)Nc1ccc(cc1)C(C)C,0.514146492,0.75641066,0.381633967,0.550730372
n12c(nc(cc2C)Nc2ccc(cc2)C)nn(c1=O)CC=C,0.361428804,0.78316325,0.507113773,0.550568609
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)c1ccc(cc1)OCC)CC2,0.309112339,0.9409399,0.401173593,0.550408612
s1c(NC(=O)c2ccc(C(C)(C)C)cc2)nnc1c1ccc(cc1)OC,0.361029388,0.7804762,0.509702216,0.550402606
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)c1cc(N(C)C)ccc1)CC2,0.314771178,0.9183304,0.416243752,0.549781767
n12c(n(c(=O)c3c1cn(n3)C)Cc1ccc(cc1)C)nn(c2=O)Cc1c(ccc(c1)C)C,0.320964322,0.96597123,0.362343159,0.549759571
N1(C(=O)c2cccc(c2)OC)CCC(CC1)C(C(=O)N1CCOCC1)NC(=O)c1ccccc1,0.427385969,0.8785459,0.34123616,0.549056003
n12c(nc(n2)c2cnccc2)nc(cc1Nc1ccc(C(=O)Nc2nccs2)cc1)C,0.403094483,0.9876211,0.256451413,0.549055675
N1=C(CC(C(=O)Nc2cc(c(cc2)OC)OC)O1)c1c(F)cccc1,0.376281254,0.8417164,0.429103337,0.549033667
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)Cc1ccc(cc1)C)CC2,0.30916622,0.8879337,0.449522374,0.548874088
c12n(c(=O)cc(n2)c2ccc(cc2)OC)c2c(n1CC(=O)Nc1ccc(C(=O)C)cc1)cccc2,0.361769045,0.9418256,0.342239504,0.548611392
n12-c3c(NC4(c1ccc2)CCN(C(=O)c1cc(OC)ccc1)CC4)ccc(c3)Cl,0.352406646,0.86754054,0.423722132,0.547889772
c1(nc2c([nH]1)cccc2)NC(=O)C(NC(=O)c1cc(OC)ccc1)CCC,0.460386436,0.8947849,0.288451039,0.547874134
N1(c2c(CC1)cc(CNC(=O)c1cc(NC(=O)C)ccc1)cc2)C(=O)C,0.354622703,0.8310344,0.457739933,0.547799019
c1(nc2c(s1)cc(NC(=O)CCc1ccccc1)cc2)SCC(=O)Nc1ccc(C(=O)C)cc1,0.445032431,0.8123131,0.385855766,0.547733759
c1(ncc(c2ccc(C(=O)NCc3cc(OC)ccc3)cc2)cn1)Oc1ccc(cc1)OC,0.43034507,0.73189783,0.480616863,0.547619921
N(C(=O)c1ccc(cc1)Cl)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.321952182,0.95337594,0.367270791,0.54753297
N(C(=O)c1ccc(cc1)OC)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)Cl)c1cc(c(cc1)OC)OC,0.321952182,0.95337594,0.367270791,0.54753297
S(=O)(=O)(Nc1cc2sc(nc2cc1)NC(=O)c1ccccc1)c1ccc(cc1)OCC,0.493725236,0.6486298,0.5,0.547451674
S(=O)(=O)(N(CC(=O)NCC(C)C)Cc1ccccc1)c1ccc(cc1)OC,0.38439169,0.90326214,0.354609237,0.547421022
C(=O)(NCc1ccc(cc1)OC)c1ccc(c2c(NC(=O)CC)cccn2)cc1,0.45170615,0.71017784,0.480030173,0.547304721
c1(nc2c(s1)cc(NC(=O)CSc1ncccc1)cc2)SCC(=O)Nc1ccc(C(=O)OC)cc1,0.419924982,0.8084158,0.412198525,0.546846426
n12c(ncn2)nc(cc1Sc1ccc(NC(=O)c2cc(cc(c2)OC)OC)cc1)C,0.427133257,0.8403681,0.372619397,0.546706915
n1c2n(c(cc1N1CCN(C(=O)Cc3cc(OC)ccc3)CC1)CCC)cnn2,0.382096089,0.6293903,0.62808468,0.546523689
c1(nc2c([nH]1)cccc2)NC(=O)C(NC(=O)c1cc(F)ccc1)CCC,0.48182911,0.89441353,0.263125427,0.546456022
c1(c(nc2n1cc(cc2)Cl)c1c[nH]c2c1cccc2)Nc1ccc(Cl)cc1,0.437826326,0.82215154,0.379146656,0.546374841
S(=O)(=O)(NCc1ccccc1)c1ccc(c2cc(C(=O)NCc3ccc(cc3)OC)ccc2)cc1,0.434102253,0.728455,0.476432508,0.546329923
c1(c(c2c([nH]1)ccc(c2)OC)NC(=O)c1ccccc1)C(=O)NCc1ccc(cc1)OCCC,0.416567797,0.7857242,0.436451746,0.546247922
c1(c[nH]c2c1cccc2)C(CNC(=O)c1c(OC)cccc1)c1ccc(cc1)OC,0.430702833,0.95586205,0.251896607,0.546153828
c1(nc2c(s1)cc(cc2)C)NC(=O)c1cc(ccc1)C,0.495362496,0.717852,0.424427959,0.545880817
n1(c(nc2c(c1=O)ccc(C(=O)OC)c2)N1CCOCC1)c1cc(Cl)ccc1,0.332746495,0.9310452,0.373719398,0.545837022
c12n(c(=O)n(n2)CC(=O)Nc2cc(c(cc2)OC)Cl)ccc(n1)N1CCOCC1,0.331960233,0.90061015,0.404077417,0.545549266
c1(c(c2c([nH]c1=O)cccc2)O)C(=O)NCc1cc(F)ccc1,0.379269493,0.9373134,0.31985794,0.54548027
c1(nc2c(s1)cc(cc2)C)NC(=O)c1cc(NC(=O)C(C)C)ccc1,0.524543465,0.74487925,0.366966948,0.54546322
N1=C(CC(C(=O)Nc2cc(O)ccc2)O1)c1c(OC)cccc1,0.365590625,0.8869721,0.3833749,0.545312552
c1(nc2c(s1)cc(NC(=O)Cc1c3c(ccc1)cccc3)cc2)SCC(=O)Nc1c(cccc1CC)CC,0.413486742,0.8910568,0.331304968,0.545282829
c1(cc(NC(=O)CCC(=O)c2ccc(cc2)OC)ccc1OC)Cl,0.4330852,0.825735,0.376854084,0.545224752
n1nc(Nc2cc(C(=O)NCc3cc(OC)ccc3)ccc2)ccc1c1ccccc1,0.411763161,0.8718195,0.351840473,0.545141043
c1(n2c(nc1c1cc(c(cc1)OC)OC)cncc2)Nc1ccc(C(=O)NCc2ccccc2)cc1,0.379134551,0.9395313,0.315606685,0.544757521
N1(c2c(cc(c3ccc(C(=O)NCc4cc(OC)ccc4)cc3)cc2)CC1)C(=O)CC,0.341968889,0.79187757,0.5,0.544615486
C(C(=O)N1CCC(CC1)C(C(=O)N1CCCCC1)NC(=O)c1cccc(c1)OC)C,0.403016778,0.8976267,0.332387561,0.544343679
N1(C(=O)c2ccc(cc2)C)c2c(CC1)cc(CNC(=O)c1cc(OC)ccc1)cc2,0.310191319,0.83412796,0.488031517,0.544116933
C(=O)(c1cnc(c2cc(F)ccc2)cc1)Nc1ccc(Cl)cc1,0.357772861,0.9434119,0.330379034,0.543854594
c1(ncc(c2ccc(cc2)C)cn1)Nc1cc(C(=O)NCc2ccc(cc2)OCCC)ccc1,0.372838957,0.92384076,0.334879373,0.54385303
c1(sc2c(c1Cl)cccc2)C(=O)Nc1cc2nc(oc2cc1)c1c(C)cccc1,0.388571659,0.9116526,0.331332996,0.543852427
n12c(n(c(=O)c3c1cn(n3)C)Cc1ccc(cc1)C)nn(c2=O)Cc1cc(OC)ccc1,0.354418899,0.75576586,0.521176917,0.543787224
C(=O)(N1CCC(C(=O)Nc2cc(OC)ccc2)CC1)c1cc(F)ccc1,0.380883038,0.82956314,0.420357905,0.543601361
c1(ncc(c2ccc(C(=O)NCc3ccc(cc3)OC)cc2)cn1)Oc1cc(OC)ccc1,0.430608647,0.7715986,0.428407041,0.543538088
N1(C(=NCC1)N1CCN(c2cc(Cl)ccc2)CC1)C(=O)c1cc(F)ccc1,0.371337671,0.81820655,0.441039586,0.543527935
c1(c2c(-c3c(CC2)cc(cc3)OC)[nH]n1)C(=O)Nc1cc(C(=O)C)ccc1,0.359582712,0.8567532,0.412635837,0.542990573
n1c([nH]c2c1cc(C(=O)NCc1cc(Br)ccc1)cc2)CCc1ccc(NC(=O)C)cc1,0.36355822,0.83955836,0.425368508,0.542828364
c12nc(cn1cccn2)c1cc(NC(=O)c2ccc(cc2)Cl)ccc1,0.396620867,0.677475,0.554311541,0.542802461
C(=O)(c1cnccc1)Nc1cc(OC(=O)c2cnccc2)ccc1,0.470282673,0.71579075,0.440930471,0.542334631
c1(c([nH]c2c1cccc2)c1ccccc1)NC(=O)Nc1cc(ccc1OC)OC,0.39785045,0.9185245,0.310429063,0.542268006
C(=O)(c1cnc(c2cc(F)ccc2)cc1)Nc1cc(OC)ccc1,0.389700847,0.9256368,0.311095413,0.542144363
c12nc(cn1cccn2)c1cc(NC(=O)c2ccc(cc2)C)c(cc1)C,0.353904504,0.7559021,0.515986123,0.541930913
c1(c(c2c([nH]1)ccc(c2)OC)NC(=O)c1ccccc1)C(=O)NCCc1cc(c(cc1)OC)OC,0.394883761,0.8451927,0.384827618,0.541634683
c1(nc2c([nH]1)cccc2)NC(=O)C(NC(=O)Cc1cc(OC)ccc1)CCC,0.384861986,0.8686175,0.371309021,0.541596161
c1(C(=O)NCc2cc(F)ccc2)cnc(c2sccc2)cc1,0.345906692,0.8546786,0.424083338,0.541556201
n1(nc(nc1c1ccc(cc1)OC)C(=O)Nc1ccc(C(=O)C)cc1)c1c(Cl)cccc1,0.405436398,0.86498266,0.352535714,0.540984926
C(=O)(c1ccc(NC(=O)CC)cc1)OC,0.41998585,0.69116586,0.511332122,0.540827945
c1(c([nH]c2c1cccc2)c1ccccc1)NC(=O)Nc1cc(c(cc1)OC)OC,0.385437346,0.8149133,0.422105726,0.540818781
N1(c2c(cc(C(=O)NCc3cc(OC)ccc3)cc2)CC1)C(=O)C,0.338299889,0.85772055,0.426430375,0.54081694
c1(C(=O)NC2CCN(c3ccccc3C(=O)NCc3cc(C(F)(F)F)ccc3)CC2)cc(F)ccc1,0.439524348,0.7753643,0.407534878,0.540807835
c1cc(C(=O)N2CCC(CC2)C(C(=O)N2CCCCC2)NC(=O)c2ccc(cc2)OC)cc(c1)OC,0.384092732,0.86057454,0.377436485,0.540701253
c1(=O)[nH]c(nc2c1cccc2)CCNC(=O)c1cc(cc(c1)OC)OC,0.347142275,0.9306898,0.344075893,0.540635993
c1(nc2c([nH]1)cc(cc2)C)N1CCC(C(=O)NCc2ccc(OC(C)C)cc2)CC1,0.330232107,0.91216254,0.379207052,0.5405339
n1c(oc2c1ccc(C(=O)N1CCC(CC(=O)NCc3ccc(cc3)OC)CC1)c2)c1ccc(cc1)C,0.326033415,0.8136635,0.481290955,0.540329284
C(=N\c1ccc(C(=O)O)cc1)(/N1CCN(c2c(ccc(c2)C)C)CC1)\NCc1cc(OC)ccc1,0.365878022,0.84205276,0.412976447,0.540302409
n1(ncc(c1)Br)C(=O)c1ccc(COc2cc3c(cc2)CCC3)cc1,0.475545881,0.5626493,0.582544057,0.540246416
c1(sc2c(c1Cl)cccc2)C(=O)Nc1ccc(cc1)CC,0.368945157,0.74150723,0.509713105,0.540055165
c1(nc2c(s1)cc(cc2)OCC)SCC(=O)Nc1ccc(cc1)CC,0.418510073,0.6116815,0.589485796,0.539892463
c12n(c(=O)n(n2)CC(=O)Nc2cc3c(OCCO3)cc2)ccc(n1)Nc1ccc(F)cc1,0.354121918,0.89267766,0.372066643,0.539622075
S(=O)(=O)(N(c1c(cc(cc1)OC)OC)CC(=O)NC(c1ccccc1)C)c1ccccc1,0.376983849,0.89779264,0.343748068,0.539508185
n12c(ncn2)nc(cc1Sc1ccc(NC(=O)c2cc(cc(c2)OC)OC)cc1)CCC,0.411961025,0.91280663,0.293675139,0.539480931
n1c(oc2c1cc(C(=O)N1CCC(C(C(=O)NCc3ccc(cc3)OC)C)CC1)cc2)c1ccccc1,0.383065262,0.8999109,0.335460964,0.539479051
c1(ncc(C(=O)NCc2cc(OC)ccc2)cn1)N1CCOCC1,0.353100089,0.7653042,0.5,0.539468099
c1([nH]c2c(c1)cc(cc2)Cl)C(=O)Nc1ccc(CCc2nc3c([nH]2)cccc3)cc1,0.409003284,0.78489846,0.424459038,0.539453594
c1(cc(no1)c1cc(OC)ccc1)C(=O)Nc1cc(c(cc1)OC)OC,0.367574847,0.8235445,0.426685351,0.539268233
c1(nnc(s1)C)C(=O)Nc1ccc(C(=O)NCc2ccc(cc2)OC)cc1,0.394369852,0.8000897,0.422976252,0.539145274
c12n(c3c(c(=O)n1CCC(=O)NC(C)C)cc(cc3)Cl)c(nn2)SCc1cc(OC)ccc1,0.409196055,0.913432,0.294634573,0.539087543
n1c(oc2c1ccc(C(=O)N1CCC(CC(=O)NCc3ccccc3)CC1)c2)c1ccccc1,0.380754229,0.7577258,0.4772866,0.538588868
N(C(=O)COC)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.303089283,0.9464574,0.365840719,0.538462463
c1(n2c(nn1)cccc2)N1CCC(C(=O)NCc2ccc(OC(C)C)cc2)CC1,0.405970599,0.86244905,0.346610786,0.538343478
n1c(onc1c1cc(Cl)ccc1)C1N(C(=O)Nc2cc(F)ccc2)CCC1,0.439042481,0.835612,0.339993183,0.538215888
c1(sc2c(c1Cl)cccc2)C(=O)Nc1ccc(c2nc3c(o2)cc(c(c3)C)C)cc1,0.38428817,0.7973782,0.432849105,0.538171819
n12-c3c(NC4(c1ccc2)CCN(C(=O)c1cc(OC)ccc1)CC4)cccc3,0.384630696,0.7517559,0.478001467,0.538129352
C(=O)(N(C(C(=O)Nc1ccc(cc1)OC)c1ccccc1)C)C1N(C(=O)OCc2ccccc2)CCC1,0.475219176,0.7636122,0.375556174,0.538129187
n12c(n(c(=O)c3c1ccs3)CCCC)nn(c2=O)CC(=O)Nc1ccc(C(=O)OC)cc1,0.317632383,0.95402354,0.341790844,0.537815589
N1=C(CC(C(=O)Nc2ccc(C#N)cc2)O1)c1cc(c(cc1)OC)OC,0.347658695,0.9230908,0.342494425,0.537747978
c1(nc2c(o1)ccc(C(=O)N1CCC(CC(=O)NCc3cc(F)ccc3)CC1)c2)C1CC1,0.344029412,0.843056,0.425912129,0.537665855
c1(c2c(-c3c(CC2)cc(cc3)OC)[nH]n1)C(=O)Nc1ccc(C(=O)C)cc1,0.333296613,0.89222616,0.386992832,0.537505201
S(=O)(=O)(N(c1cc(ccc1OC)OC)CC(=O)Nc1cc(C(=O)C)ccc1)c1ccccc1,0.392125423,0.8994147,0.320727184,0.537422442
c1(c[nH]c2c1cccc2)CC(C(=O)Nc1ccc(cc1)C)NC(=O)Oc1ccccc1,0.395030571,0.91187155,0.304767355,0.537223159
n1(c(nc2c(c1=O)cccc2)SCC(=O)Nc1[nH]cnn1)Cc1cc(OC)ccc1,0.366588441,0.7533005,0.491497919,0.537128949
n1c(oc2c1ccc(C(=O)N1CCC(CC(=O)NCc3ccc(cc3)OC)CC1)c2)c1ccccc1,0.384315822,0.7461448,0.480550501,0.537003698
c1(nnc(s1)C)C(=O)Nc1cc(C(=O)NCc2ccc(cc2)OCCCC)ccc1,0.442715278,0.66811997,0.5,0.536945082
S(=O)(=O)(/N=C(/Nc1cc(c(cc1)OC)OC)\NCc1cc(c(c(c1)OC)OC)OC)C,0.311881307,0.90474087,0.393231256,0.536617811
c1(sc2c(c1Cl)ccc(c2)F)C(=O)Nc1cc2c(OCO2)cc1,0.357188914,0.8470327,0.405147788,0.536456476
n1n(c2c(n1)cc(C(=O)NCCc1c[nH]c3c1cccc3)cc2)Cc1ccc(cc1)C,0.313510543,0.86422884,0.431603077,0.536447488
C(C(=O)N1CCC(CC1)C(C(=O)NC1CC1)NC(=O)c1ccc(cc1)OC)Cc1ccccc1,0.43481571,0.7277705,0.446547288,0.536377835
S(=O)(=O)(N(c1c(cc(cc1)OC)OC)CC(=O)NC(c1ccc(cc1)OC)C)c1ccccc1,0.353352194,0.9074952,0.348250353,0.536365916
c1(c[nH]c2c1cccc2)C(CC(=O)N1CCCC1)c1ccc(cc1)OC,0.364940564,0.9757749,0.268115792,0.53627708
c1(c(c2c([nH]c1=O)cccc2)O)C(=O)Nc1ccc(cc1)OC,0.378332958,0.86183846,0.368507882,0.536226433
c1(c([nH]c2c1cccc2)c1ccc(cc1)CC)NC(=O)Nc1cc(ccc1OC)OC,0.397673293,0.8637779,0.346904913,0.536118694
c12n(nc(c1)c1cc(c(cc1)OC)OC)c(cc(n2)C)C,0.339726239,0.6435434,0.624770063,0.536013241
n1(c(nc2c(c1=O)cc1c(c2)OCO1)SCC(=O)Nc1[nH]cnn1)CC=C,0.372938648,0.69460213,0.540172046,0.535904275
N1=C(CC(C(=O)Nc2ccc(cc2)CC)O1)c1cc(c(c(c1)OC)OC)OC,0.307264696,0.80774915,0.492674608,0.535896152
C(=O)(NC(c1ccccc1)C)Cc1cc(c(cc1)OC)OC,0.388499457,0.84360796,0.375557453,0.535888291
c1(C(=O)Nc2ccc(C(=O)C)cc2)oc(cc1)COc1ccccc1,0.475140557,0.87402904,0.25785251,0.535674036
c1(nc2c([nH]1)cc(cc2)Cl)N1CCC(C(=O)NCc2cc(F)ccc2)CC1,0.385211439,0.9493269,0.271967417,0.53550191
N1=C(CC(C(=O)Nc2cc(c(c(c2)OC)OC)OC)O1)c1cc(Br)ccc1,0.330424788,0.77011424,0.505658334,0.535399122
c12n(c(=O)n(n2)CC(=O)Nc2cc3c(OCO3)cc2)ccc(n1)Nc1ccc(F)cc1,0.372239734,0.8731328,0.360408898,0.535260486
c1(C(=O)N2CCC(CC2)C(C(=O)N2CCCCC2)NC(=O)c2ccc(cc2)F)cc(F)ccc1,0.432788241,0.8236796,0.349238792,0.535235553
c1(C(=O)N2CCC(CC2)C(C(=O)N2CCCCC2)NC(=O)c2ccccc2)cc(F)ccc1,0.447887134,0.8812647,0.276308128,0.535153316
c12n(c(=O)n(n2)CC(=O)Nc2cc(ccc2)CC)ccc(n1)N1CCOCC1,0.311525399,0.8903501,0.403256565,0.535044022
c1([nH]c2c(c1)cccc2)c1ccc(NC(=O)Cc2cc(c(cc2)OC)OC)cc1,0.336618189,0.87956303,0.388835959,0.535005727
S(=O)(=O)(/N=C(/Nc1cc(c(cc1)OC)OC)\NC(C)(C)C)C,0.349010945,0.9221825,0.332799629,0.534664358
c1(NC(=O)c2cc(cc(c2)OC)OC)nc(CC(=O)Nc2cc(C(=O)C)ccc2)cs1,0.392455751,0.981406,0.229934167,0.53459863
n1c([nH]c2c1cc(C(=O)NCc1ccc(Cl)cc1)cc2)CCc1ccc(NC(=O)C)cc1,0.346651603,0.88320965,0.373706501,0.534522583
n1(c(nc2c(c1=O)cccc2)SCC(=O)Nc1[nH]cnn1)Cc1ccc(cc1)OC,0.365722795,0.7590106,0.478677417,0.534470275
C(=O)(C(N(Cc1ccccc1)Cc1ccccc1)c1ccc(cc1)OC)NC1CCCCC1,0.421295399,0.74533856,0.436499167,0.534377708
N(C(=O)c1sccc1)(C(C)C)CC(=O)Nc1n(cc(n1)c1ccc(cc1)OC)c1cc(c(cc1)OC)OC,0.323232181,0.89790004,0.380757124,0.533963117
c1(c2c(-c3c(CC2)cc(cc3)OC)on1)C(=O)Nc1cc(C(=O)C)ccc1,0.382998335,0.7835508,0.434222043,0.533590392
n1c([nH]c2c1cc(C(=O)NCCc1c[nH]c3c1cccc3)cc2)CCc1ccc(NC(=O)C)cc1,0.356255247,0.832789,0.411514346,0.533519532
c1(c(N2CCOCC2)cc(NC(=O)C)cc1)C(=O)NCc1ccc(OC(C)C)cc1,0.412107963,0.7638313,0.424069723,0.533336335
n1nc(Nc2cc(C(=O)NCc3ccc(cc3)OC)ccc2)ccc1c1cc(ccc1)C,0.368326605,0.86340284,0.368256265,0.533328571
c1(c(=O)c2c(n(c1)CC(=O)Nc1cc(c(cc1)OC)OC)ccc(c2)OC)C(=O)c1ccccc1,0.341464968,0.9644548,0.293919441,0.533279746
c1(c(=O)c2c(n(c1)CC(=O)Nc1ccc(cc1)OC)ccc(c2)OC)C(=O)c1ccc(cc1)OC,0.34932863,0.84054255,0.408638201,0.532836462
n1(c(=O)c2c(nc1/C=C/c1c3c(ccc1)cccc3)cccc2)c1c(Cl)cccc1,0.369521703,0.84954804,0.378899571,0.532656438
S(=O)(=O)(/N=C(/Nc1cc(c(cc1)OC)OC)\NCc1ccc(cc1)OCC)C,0.345248826,0.9204541,0.331929547,0.532544153
c1(nc2c(n1C)cccc2)CCc1ccc(NC(=O)NCc2cc(OC)ccc2)cc1,0.359219312,0.7969309,0.441147795,0.532432672
C(c1cc(NC(=O)CC(=O)c2ccccc2)c(cc1)Cl)(F)(F)F,0.386193823,0.7537653,0.456271885,0.532076998
S(=O)(=O)(c1ncc(C(=O)Nc2cc(c(cc2)OC)OC)cc1)c1ccc(cc1)OC,0.375393381,0.7607683,0.459787548,0.531983074
c1(c(c2c([nH]1)ccc(c2)C)NC(=O)c1ccc(cc1)C)C(=O)NCc1ccc(cc1)OC,0.364180979,0.76427156,0.466706367,0.531719634
C12(C(=O)Nc3c1cc(cc3)OC)CN(C(=O)Cc1cc(F)ccc1)CC2,0.309122541,0.8296058,0.4560661,0.531598153
n1c([nH]c2c1cc(C(=O)NCc1ccc(cc1)CC)cc2)Cc1ccc(NC(=O)CC)cc1,0.373967204,0.81649494,0.404295321,0.531585822
C(=O)(N1C(COc2ccc(C(=O)NC3CC3)cc2)CCC1)c1cc(F)ccc1,0.365920062,0.79862046,0.430213777,0.531584767
N1(C(=O)c2ccc(cc2)C)c2c(CC1)cc(cc2)CNC(=O)CCc1ccc(cc1)OC,0.329655533,0.82972234,0.435287942,0.531555273
n1c(noc1CCC(=O)Nc1cc(C(=O)C)ccc1)c1cc(c(cc1)OC)OC,0.342694509,0.9448716,0.307067831,0.531544648
c1(nnc(s1)CCCC(=O)NC(c1ccccc1)C)C(=O)Nc1ccc(cc1)OC,0.363643826,0.7758286,0.453783529,0.531085318
c1(NC(=O)c2csc(n2)c2cccc(OCc3cccc(c3)C(F)(F)F)c2)ccc(cc1)OC,0.490382267,0.68805635,0.414719947,0.531052854
n12c(nc(cc2C)Nc2ccccc2)nn(c1=O)Cc1ccc(cc1)C,0.330068043,0.74628264,0.516594471,0.530981717
C(=O)(C(=O)NCc1ccc(cc1)OC)Nc1cc(c(cc1)OC)Cl,0.369590645,0.8335006,0.38965222,0.530914496
o1c(nnc1SCC(=O)Nc1ccc(C(=O)C)cc1)c1cc(c(cc1)OC)OC,0.309840366,0.89662534,0.386180508,0.530882071
n12c(nc(cc2C)Nc2ccc(cc2)C)nn(c1=O)Cc1ccc(cc1)OC,0.33588014,0.658264,0.598500626,0.530881582
c1(cc(ncn1)c1ccccc1)Nc1ccc(C(=O)NCc2cc(OC)ccc2)cc1,0.40258559,0.9174785,0.27248627,0.53085012
c12n(c(=O)n(n2)CC(=O)Nc2cc(c(cc2)F)F)ccc(n1)Nc1ccc(cc1)C,0.359020728,0.9303133,0.303043512,0.53079251
C(=N\c1ccc(C(=O)O)cc1)(/N1CCN(CC(=O)N(CC)CC)CC1)\NCc1cc(OC)ccc1,0.344420198,0.8625199,0.385161683,0.5307006
c1(sc2c(c1Cl)cccc2)C(=O)Nc1nc(c2c(ccc(c2)C)C)cs1,0.383041368,0.73657316,0.471625211,0.530413247
n1c2n(c(cc1N1CCN(C(=O)c3cc(Cl)ccc3)CC1)CCC)cnn2,0.387629504,0.64758015,0.555623025,0.530277558
N1=C(CC(C(=O)Nc2c(C(F)(F)F)cccc2)O1)c1cc(c(c(c1)OC)OC)OC,0.327390717,0.86590743,0.397471704,0.530256617
C(=O)(C(c1cc(c(cc1)OC)OC)Nc1ccc(cc1)C)NC1CCCCC1,0.361347571,0.782082,0.446542805,0.529990799
n1c2c(cn1Cc1ccc(cc1)OC)ccc(c2)C(=O)NCc1ccc(Cl)cc1,0.362974213,0.89118296,0.335741126,0.529966099
c1(C(=O)c2cc(c(cc2)OC)O)cc(c(c(c1)OC)OC)OC,0.390091192,0.72028416,0.479238434,0.529871263
S(=O)(=O)(c1ccc(NC(=O)Cc2ccc(cc2)OC)cc1)N(CCCC)CCCC,0.346940599,0.7335636,0.509065149,0.52985645
c1(nc2c(s1)cc1nc(NC(=O)c3cc(ccc3)C)sc1c2)NC(=O)c1cc(ccc1)C,0.520762482,0.6857681,0.382954357,0.529828322
c1(oc(C(=O)Nc2cc(C(F)(F)F)ccc2)cc1)C(=O)c1ccccc1,0.436820123,0.64319634,0.509289054,0.529768507
n1c2n(c(cc1N1CCN(C(=O)Cc3cc(F)ccc3)CC1)C)cnn2,0.328983354,0.7592179,0.5,0.529400424
c1(c(ccc(c1)CCNC(=O)CC(c1c[nH]c2c1cccc2)c1cc(C(F)(F)F)ccc1)OC)OC,0.383970351,0.8221038,0.381548702,0.529207617
c1(n(c2c(n1)ccc(c2)C(=O)NCc1ccc(OC(C)C)cc1)C)SCc1ccc(F)cc1,0.368639165,0.8682364,0.349889294,0.528921627
